name,price,description,battery,images,original_images,website,product_id,language,url,crawl_date
XP4 750 Tempest Grey eBike,1299.0,,"An integrated & removable 48V, 17.5Ah lithium-ion battery certified to UL 2271 makes for a clean design while powering your ride for up to 85 miles on a single charge.** The XP4 is also certified to UL 2849.† Removing the battery from the frame is a breeze with the side-facing key port location.","['https://lectricebikes.com/cdn/shop/files/BXP-bundle_613f0e25-df9d-4420-b2ca-dfef0385839b.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-plain_9a05d19c-0b7e-4334-9899-a6fb338f8d7f.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-people_ef2fc644-3877-4a13-8b6b-6451c55af542.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-man_1bfdb3b9-18a8-43b8-b307-78064270605a.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-throttle.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-msc.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/Shifter_261cc773-316b-4ec6-a816-4e7458698e06.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/602-brakes-1.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-side_a67aa4b5-c45c-4b7b-a29a-a9aff3847b08.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-45.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-side2.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-front.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-90-1.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-rear.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/preview_images/hqdefault_49d258c4-997a-498a-b220-985835dcbd19.jpg?v=1746514823&width=1920', 'https://lectricebikes.com/cdn/shop/files/XP4_Black_High_360-01.webp?v=1746543266&width=600']","['https://lectricebikes.com/cdn/shop/files/BXP-bundle_613f0e25-df9d-4420-b2ca-dfef0385839b.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-plain_9a05d19c-0b7e-4334-9899-a6fb338f8d7f.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-people_ef2fc644-3877-4a13-8b6b-6451c55af542.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-man_1bfdb3b9-18a8-43b8-b307-78064270605a.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-throttle.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-msc.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/Shifter_261cc773-316b-4ec6-a816-4e7458698e06.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/602-brakes-1.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-side_a67aa4b5-c45c-4b7b-a29a-a9aff3847b08.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-45.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-side2.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-front.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-90-1.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-rear.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/preview_images/hqdefault_49d258c4-997a-498a-b220-985835dcbd19.jpg?v=1746514823&width=1920', 'https://lectricebikes.com/cdn/shop/files/XP4_Black_High_360-01.webp?v=1746543266&width=600']",Lectric eBikes,xp-black-long-range,en-US,https://lectricebikes.com/products/xp-black-long-range,2025-05-23T02:20:55.905675
Lectric ONE Long-Range eBike,2399.0,,"Available with a Long-Range 48V 14ah lithium-ion battery certified to UL 2271 to power your ride for up to 60 miles, respectively.†‡ The Lectric ONE is also certified to UL 2849.","['https://lectricebikes.com/cdn/shop/files/LectricONE-01_9905ebd6-665c-4891-9e43-70438a590d23.webp?v=1736236354&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-commute_96f7a202-bbc2-45ff-a220-65dc42fb86b3.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-2_a4db890c-77fa-4cdc-bc3e-bb3bde458368.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-1_90f76ec8-428c-4c88-90cb-a2aa86dd5802.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-6_97bc2dab-4682-4ee8-b7f1-f0964182ae13.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-4_e8d650a5-6f0c-4994-bb46-541d021386f6.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-3_71897845-9765-4f06-8259-b294956d4afd.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_e2b7576d-7c9e-42ba-a61f-f5bcbb4060b4.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-throttle_fa8c911f-7671-47cb-8f5e-61833f277127.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-5_83798f4f-3ce9-43c6-83ac-31c3c2d95470.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-shift_337478f6-a40c-4b72-baf8-fbe9f4de5d46.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/preview_images/hqdefault_54d37040-1581-4f0b-8d9e-182866812474.jpg?v=1711126692&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_NDS_90_d41b4cd6-7995-41e6-b4d6-aa87f939b5af.webp?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_Straight_78e507f2-36d3-43a3-8097-9af5476d1c23.webp?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/one-main.png?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_Angle_84ae039d-3ac4-4b3e-aac5-38e3584f79c3.webp?v=1746740069&width=600']","['https://lectricebikes.com/cdn/shop/files/LectricONE-01_9905ebd6-665c-4891-9e43-70438a590d23.webp?v=1736236354&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-commute_96f7a202-bbc2-45ff-a220-65dc42fb86b3.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-2_a4db890c-77fa-4cdc-bc3e-bb3bde458368.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-1_90f76ec8-428c-4c88-90cb-a2aa86dd5802.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-6_97bc2dab-4682-4ee8-b7f1-f0964182ae13.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-4_e8d650a5-6f0c-4994-bb46-541d021386f6.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-3_71897845-9765-4f06-8259-b294956d4afd.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_e2b7576d-7c9e-42ba-a61f-f5bcbb4060b4.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-throttle_fa8c911f-7671-47cb-8f5e-61833f277127.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-5_83798f4f-3ce9-43c6-83ac-31c3c2d95470.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE-shift_337478f6-a40c-4b72-baf8-fbe9f4de5d46.jpg?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/preview_images/hqdefault_54d37040-1581-4f0b-8d9e-182866812474.jpg?v=1711126692&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_NDS_90_d41b4cd6-7995-41e6-b4d6-aa87f939b5af.webp?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_Straight_78e507f2-36d3-43a3-8097-9af5476d1c23.webp?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/one-main.png?v=1746740069&width=1920', 'https://lectricebikes.com/cdn/shop/files/ONE_Angle_84ae039d-3ac4-4b3e-aac5-38e3584f79c3.webp?v=1746740069&width=600']",Lectric eBikes,lectric-one-long-range-ebike,en-US,https://lectricebikes.com/products/lectric-one-long-range-ebike,2025-05-23T02:20:57.415287
XPeak Step-Thru 2.0 eBike,1499.0,,"A removable 48V 15Ah lithium-ion battery certified to UL 2271, integrated on the down tube of the frame with a color-matched plate, makes for a clean and easily-accessible design.† The XPeak is also certified to UL 2849.","['https://lectricebikes.com/cdn/shop/files/w-xpeak-side_fenders-rack_5a45c5cf-c043-449e-a930-80666bc52f62.webp?v=1736238271&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-White_6b369eee-7946-4eb8-a973-d011dd9b72d2.jpg?v=1746735860&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-brakes_c8e5b016-ea99-4840-bd84-d1816725b6d6.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-White-2.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeakST-people_d0a326c0-0a73-46b3-bd88-cf57b928caf0.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-display_24285699-91ac-45e8-a072-a4dfddf9b12d.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-White-1.jpg?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-tires_c7ae08cc-7c12-472f-8bdf-e4a2fd9dda35.jpg?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-STw-review.jpg?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-angle_fenders-rack_f31fec7d-a5f7-4aa1-905a-d29407303ddf.webp?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-side.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-angle.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-side-BFB.webp?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-angle-BFB.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-back.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-front.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-side_fenders-rack.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/LectricXPeak2.0_LS_360-01.webp?v=1746736133&width=600']","['https://lectricebikes.com/cdn/shop/files/w-xpeak-side_fenders-rack_5a45c5cf-c043-449e-a930-80666bc52f62.webp?v=1736238271&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-White_6b369eee-7946-4eb8-a973-d011dd9b72d2.jpg?v=1746735860&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-brakes_c8e5b016-ea99-4840-bd84-d1816725b6d6.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-White-2.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeakST-people_d0a326c0-0a73-46b3-bd88-cf57b928caf0.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-display_24285699-91ac-45e8-a072-a4dfddf9b12d.jpg?v=1746735878&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-White-1.jpg?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-tires_c7ae08cc-7c12-472f-8bdf-e4a2fd9dda35.jpg?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/XPeak-STw-review.jpg?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-angle_fenders-rack_f31fec7d-a5f7-4aa1-905a-d29407303ddf.webp?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-side.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-angle.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-side-BFB.webp?v=1746735978&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-angle-BFB.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-back.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-front.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/w-xpeak-side_fenders-rack.webp?v=1746736133&width=1920', 'https://lectricebikes.com/cdn/shop/files/LectricXPeak2.0_LS_360-01.webp?v=1746736133&width=600']",Lectric eBikes,xpeak-step-thru-ebike,en-US,https://lectricebikes.com/products/xpeak-step-thru-ebike,2025-05-23T02:20:59.379206
XP 3.0 Black Long-Range eBike,999.0,,48V Lithium-Ion battery certified to UL 2271 with Standard or Long-Range options to power your ride for up to 45 or 65 miles respectively. The Lectric XP 3.0 is also certified to UL 2849.,"['https://lectricebikes.com/cdn/shop/files/BXP-side_944a0a7c-b349-4a06-b12b-182b8d03040f.webp?v=1743491130&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--4_fd8d9358-1fce-430a-ba16-720b47663223.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--2_4266f2b8-9276-462b-8b27-018f8cc61606.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--3_6549f6ba-a2e5-441a-99a5-0aef30992ab4.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP_5caf3ae8-040f-4595-8735-d39b5bc9f4bb.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--1_519d5c14-d366-4e4b-b81b-307996d30eea.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded_05e580f2-6b23-480b-aa92-876c20d5f068.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP_Angle_01a9963b-f9b2-4b5e-a5c0-77066f459d1c.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-straight_76549363-19c5-4493-b12a-94b4e76f935c.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/products/hqdefault_2cc6df15-e6c2-44dc-af4e-e2a1e44babf5.jpg?v=1667330432&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP-side_c844e992-faa1-4413-a931-fa744e53298d.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/Lectric_XP3.0_BXP_360-01_e61fb14c-35a3-4b5b-bb4a-de32eda56e6b.webp?v=1746111119&width=600']","['https://lectricebikes.com/cdn/shop/files/BXP-side_944a0a7c-b349-4a06-b12b-182b8d03040f.webp?v=1743491130&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--4_fd8d9358-1fce-430a-ba16-720b47663223.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--2_4266f2b8-9276-462b-8b27-018f8cc61606.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--3_6549f6ba-a2e5-441a-99a5-0aef30992ab4.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP_5caf3ae8-040f-4595-8735-d39b5bc9f4bb.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP--1_519d5c14-d366-4e4b-b81b-307996d30eea.jpg?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded_05e580f2-6b23-480b-aa92-876c20d5f068.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP_Angle_01a9963b-f9b2-4b5e-a5c0-77066f459d1c.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-straight_76549363-19c5-4493-b12a-94b4e76f935c.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/products/hqdefault_2cc6df15-e6c2-44dc-af4e-e2a1e44babf5.jpg?v=1667330432&width=1920', 'https://lectricebikes.com/cdn/shop/files/3-BXP-side_c844e992-faa1-4413-a931-fa744e53298d.webp?v=1746111119&width=1920', 'https://lectricebikes.com/cdn/shop/files/Lectric_XP3.0_BXP_360-01_e61fb14c-35a3-4b5b-bb4a-de32eda56e6b.webp?v=1746111119&width=600']",Lectric eBikes,xp-3-0-black-long-range,en-US,https://lectricebikes.com/products/xp-3-0-black-long-range,2025-05-23T02:21:00.971552
XP4 Tempest Grey eBike,999.0,,"An integrated & removable 48V, 10.4Ah lithium-ion battery certified to UL 2271 makes for a clean design while powering your ride for up to 50 miles on a single charge.** The XP4 is also certified to UL 2849.† Removing the battery from the frame is a breeze with the side-facing key port location.","['https://lectricebikes.com/cdn/shop/files/BXP-side_a67aa4b5-c45c-4b7b-a29a-a9aff3847b08.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-plain_9a05d19c-0b7e-4334-9899-a6fb338f8d7f.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-people_ef2fc644-3877-4a13-8b6b-6451c55af542.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-man_f23640bf-24db-4bc6-bcd8-4d769e13f2d6.jpg?v=1746200959&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-throttle.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-msc.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-45.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-side2.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-front.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-90-1.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-rear.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/preview_images/hqdefault_49d258c4-997a-498a-b220-985835dcbd19.jpg?v=1746514823&width=1920', 'https://lectricebikes.com/cdn/shop/files/XP4_Black_High_360-01.webp?v=1746543266&width=600']","['https://lectricebikes.com/cdn/shop/files/BXP-side_a67aa4b5-c45c-4b7b-a29a-a9aff3847b08.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-plain_9a05d19c-0b7e-4334-9899-a6fb338f8d7f.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-people_ef2fc644-3877-4a13-8b6b-6451c55af542.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-man_f23640bf-24db-4bc6-bcd8-4d769e13f2d6.jpg?v=1746200959&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-throttle.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-msc.jpg?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-folded.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-45.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-side2.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-front.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-angle-90-1.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/BXP-rear.png?v=1746541409&width=1920', 'https://lectricebikes.com/cdn/shop/files/preview_images/hqdefault_49d258c4-997a-498a-b220-985835dcbd19.jpg?v=1746514823&width=1920', 'https://lectricebikes.com/cdn/shop/files/XP4_Black_High_360-01.webp?v=1746543266&width=600']",Lectric eBikes,xp-black,en-US,https://lectricebikes.com/products/xp-black,2025-05-23T02:21:02.924350
